0	0.0834942	0	0.0833333
1	0.0839339	0.000439683	0.0833333
2	0.0837509	0.000312942	0.0833333
3	0.083416	0.000401352	0.0833333
4	0.0836672	0.000399693	0.0833333
5	0.0834505	0.000391746	0.0833333
6	0.0834078	0.000333826	0.0833333
7	0.083434	0.00029028	0.0833333
8	0.0833616	0.000266029	0.0833333
9	0.0834717	0.000262168	0.0833333
10	0.0834285	0.000241045	0.0833333
11	0.083476	0.000225113	0.0833333
12	0.0834062	0.000218528	0.0833333
13	0.0834348	0.000204329	0.0833333
14	0.0834191	0.000190865	0.0833333
15	0.0833628	0.000187186	0.0833333
16	0.083417	0.000183992	0.0833333
17	0.0834038	0.000173973	0.0833333
18	0.0834556	0.000172516	0.0833333
19	0.0834733	0.000164619	0.0833333
20	0.0834749	0.000156592	0.0833333
21	0.0834847	0.000149632	0.0833333
22	0.0834903	0.000143086	0.0833333
23	0.083493	0.00013702	0.0833333
24	0.0834955	0.00013145	0.0833333
25	0.0835095	0.000127066	0.0833333
26	0.083511	0.000122278	0.0833333
27	0.0835023	0.000118151	0.0833333
28	0.0834873	0.000114982	0.0833333
29	0.0835057	0.000112605	0.0833333
30	0.0835053	0.000108913	0.0833333
31	0.08348	0.000108444	0.0833333
32	0.0835098	0.000109245	0.0833333
33	0.0834906	0.000107707	0.0833333
34	0.0834713	0.00010635	0.0833333
35	0.0834655	0.000103517	0.0833333
36	0.083465	0.000100682	0.0833333
37	0.0834543	9.85779e-05	0.0833333
38	0.0834749	9.82187e-05	0.0833333
39	0.0835041	0.000100064	0.0833333
40	0.0834972	9.7835e-05	0.0833333
41	0.0835011	9.55557e-05	0.0833333
42	0.0834929	9.36642e-05	0.0833333
43	0.0834949	9.15322e-05	0.0833333
44	0.083488	8.97401e-05	0.0833333
45	0.0834876	8.77686e-05	0.0833333
46	0.0834764	8.66069e-05	0.0833333
47	0.0835086	9.07163e-05	0.0833333
48	0.0834815	9.289e-05	0.0833333
49	0.0834748	9.12591e-05	0.0833333
50	0.0834568	9.12616e-05	0.0833333
51	0.0834561	8.94915e-05	0.0833333
52	0.0834664	8.83858e-05	0.0833333
53	0.0834674	8.67392e-05	0.0833333
54	0.0834573	8.57449e-05	0.0833333
55	0.0834741	8.58555e-05	0.0833333
56	0.0834628	8.5079e-05	0.0833333
57	0.08346	8.36482e-05	0.0833333
58	0.0834671	8.25297e-05	0.0833333
59	0.0834714	8.12559e-05	0.0833333
60	0.083489	8.18231e-05	0.0833333
61	0.0834732	8.20309e-05	0.0833333
62	0.0834664	8.10023e-05	0.0833333
63	0.0834724	7.99476e-05	0.0833333
64	0.0834634	7.92148e-05	0.0833333
65	0.0834585	7.81579e-05	0.0833333
66	0.0834385	7.95437e-05	0.0833333
67	0.0834469	7.88116e-05	0.0833333
68	0.0834435	7.77352e-05	0.0833333
69	0.0834372	7.68729e-05	0.0833333
70	0.0834292	7.62075e-05	0.0833333
71	0.0834197	7.57435e-05	0.0833333
72	0.0834066	7.58326e-05	0.0833333
73	0.0834096	7.48625e-05	0.0833333
74	0.083415	7.40558e-05	0.0833333
75	0.0834046	7.38118e-05	0.0833333
76	0.0834084	7.29418e-05	0.0833333
77	0.0833989	7.26238e-05	0.0833333
78	0.0833991	7.16991e-05	0.0833333
79	0.0833993	7.07975e-05	0.0833333
80	0.0833869	7.10183e-05	0.0833333
81	0.0833755	7.10686e-05	0.0833333
82	0.0833765	7.02145e-05	0.0833333
83	0.0833852	6.99206e-05	0.0833333
84	0.0833935	6.95877e-05	0.0833333
85	0.0833958	6.88123e-05	0.0833333
86	0.0833908	6.8203e-05	0.0833333
87	0.0833779	6.86419e-05	0.0833333
88	0.0833738	6.79872e-05	0.0833333
89	0.0833693	6.73792e-05	0.0833333
90	0.0833729	6.67316e-05	0.0833333
91	0.0833746	6.6024e-05	0.0833333
92	0.0833667	6.57847e-05	0.0833333
93	0.083373	6.53802e-05	0.0833333
94	0.0833882	6.64546e-05	0.0833333
95	0.0833846	6.58578e-05	0.0833333
96	0.0833904	6.5432e-05	0.0833333
97	0.0833783	6.58805e-05	0.0833333
98	0.0833955	6.74371e-05	0.0833333
99	0.0834007	6.69682e-05	0.0833333
